Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
TSLA.csv,Close,deepAR,48,144,48,8,1223519616,251.48,22,23300.5629,125.8225,37.3746,53.26
TSLA.csv,Close,nbeats,48,144,48,8,1223519616,25.8,21,9289.0462,79.1936,23.9908,49.35
TSLA.csv,Close,tsmixer,48,144,48,8,1223519616,16.75,21,4083.6082,52.3665,16.8181,49.35
TSLA.csv,Close,tft,48,144,48,8,1223519616,24.7,6,10602.9688,85.0112,29.2192,54.05
TSLA.csv,Close,dlinear,48,144,48,8,1223519616,7.33,12,5442.365,59.9735,19.3745,48.3
