epoch,step,train_loss,val_loss
0,49,4.699699734474781,
0,99,4.41407363680283,
0,149,3.397078243563027,
0,199,3.552906128515276,
0,249,3.3842666832527932,
0,299,3.580347519519258,
0,349,3.1013569376055266,
0,399,3.182845584485147,
0,449,3.315731834148205,
0,499,3.1053861175297506,
0,549,3.690291661223865,
0,569,,3.6019089399954174
1,599,3.161205784963908,
1,649,3.0303614518260895,
1,699,3.530212082910524,
1,749,3.0023107958685125,
1,799,2.834791114553934,
1,849,2.821028568025473,
1,899,3.1832733357796728,
1,949,2.7477199443881037,
1,999,2.8596228525654865,
1,1049,2.89047310956042,
1,1099,2.6223917529687832,
1,1139,,3.603913014472918
2,1149,2.8050087153638685,
2,1199,2.686805965141151,
2,1249,2.6392847241564033,
2,1299,2.911001977945478,
2,1349,2.835179532457529,
2,1399,2.8442118627558104,
2,1449,2.721303605985221,
2,1499,2.635919718908108,
2,1549,2.5068169735660417,
2,1599,2.3750432014920193,
2,1649,2.928786150292084,
2,1699,2.8135491294964705,
2,1709,,3.5360285761486177
3,1749,2.4139007618000896,
3,1799,2.4674969162501967,
3,1849,2.688596986844749,
3,1899,2.5272462627002286,
3,1949,2.8547038667854956,
3,1999,2.5766122965209135,
3,2049,2.91426449601623,
3,2099,2.639223765249797,
3,2149,2.4553077322064496,
3,2199,2.343689920279605,
3,2249,2.3825764780947005,
3,2279,,3.4118135049994676
4,2299,2.49426050816427,
4,2349,2.4967894257647782,
4,2399,2.588718225194118,
4,2449,2.6711508192855904,
4,2499,2.6100903003604365,
4,2549,2.2918013354592537,
4,2599,2.4860104088314676,
4,2649,2.534574256484583,
4,2699,2.5563777590556342,
4,2749,2.475818379539102,
4,2799,2.679126360096282,
4,2849,2.398456503918783,
4,2849,,3.2548938026337306
5,2899,2.11991175042769,
5,2949,1.961892193006451,
5,2999,1.6673650873418366,
5,3049,1.7346365859224122,
5,3099,1.5853969237613346,
5,3149,1.5266572568959156,
5,3199,1.6377061999814448,
5,3249,1.64120317429051,
5,3299,1.530710249433354,
5,3349,1.458511656717371,
5,3399,1.5814241846963981,
5,3419,,2.515039694202884
6,3449,1.473107739376918,
6,3499,1.4580884849138436,
6,3549,1.391911386041673,
6,3599,1.5370531670882734,
6,3649,1.398027295978067,
6,3699,1.3136174447074787,
6,3749,1.4082184003176996,
6,3799,1.5650371931551743,
6,3849,1.478245630747086,
6,3899,1.4676723180137907,
6,3949,1.2843064663692245,
6,3989,,2.5886731682207027
7,3999,1.319844388254505,
7,4049,1.4030698975707452,
7,4099,1.3002172892866892,
7,4149,1.3121170211862738,
7,4199,1.3569069364121065,
7,4249,1.251347358217737,
7,4299,1.4154413533900438,
7,4349,1.2564105283578852,
7,4399,1.328082601062496,
7,4449,1.2869430151546282,
7,4499,1.3506213964305123,
7,4549,1.2593149792131797,
7,4559,,2.9050015873043327
8,4599,1.2620724268538424,
8,4649,1.2420472087953423,
8,4699,1.2443323203531307,
8,4749,1.1851382599845635,
8,4799,1.2058807205376894,
8,4849,1.283739395961732,
8,4899,1.210819249752262,
8,4949,1.3175468021334116,
8,4999,1.2151599620205507,
8,5049,1.3218337629267578,
8,5099,1.2873149720856565,
8,5129,,2.7633242277738668
9,5149,1.2032060590985387,
9,5199,1.316358911894496,
9,5249,1.2961576635857317,
9,5299,1.2905066172123734,
9,5349,1.1959711382440334,
9,5399,1.1801483184603676,
9,5449,1.3538178390681301,
9,5499,1.1138226781037217,
9,5549,1.140130213374944,
9,5599,1.0999223548703196,
9,5649,1.0757628216933741,
9,5699,1.1744442690415855,
9,5699,,2.658502356638746
10,5749,1.1849211430667301,
10,5799,1.0962619854963558,
10,5849,1.1657804592845737,
10,5899,1.1077950391517735,
10,5949,1.0696305155041834,
10,5999,1.155788806521504,
10,6049,1.0549481462883783,
10,6099,1.2257495947189474,
10,6149,1.2283231966371906,
10,6199,1.0734750175039933,
10,6249,1.2033981960062663,
10,6269,,2.791498353305445
