Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,traffic.csv,OT,192,96,24,1154705311,0,2018-03-14T10:00:00,2018-03-22T09:00:00,0.0001,0.0055,17.5433,78.53
tft,traffic.csv,OT,192,96,24,1154705311,1,2018-03-15T10:00:00,2018-03-23T09:00:00,0.0,0.0052,17.19,72.77
tft,traffic.csv,OT,192,96,24,1154705311,2,2018-03-16T10:00:00,2018-03-24T09:00:00,0.0,0.0052,16.9817,74.35
tft,traffic.csv,OT,192,96,24,1154705311,3,2018-03-17T10:00:00,2018-03-25T09:00:00,0.0001,0.0058,18.7126,73.82
tft,traffic.csv,OT,192,96,24,1154705311,4,2018-03-18T10:00:00,2018-03-26T09:00:00,0.0,0.0052,18.2769,73.3
tft,traffic.csv,OT,192,96,24,1154705311,5,2018-03-19T10:00:00,2018-03-27T09:00:00,0.0001,0.0057,21.1763,77.49
tft,traffic.csv,OT,192,96,24,1154705311,6,2018-03-20T10:00:00,2018-03-28T09:00:00,0.0001,0.0056,18.6214,76.44
tft,traffic.csv,OT,192,96,24,1154705311,7,2018-03-21T10:00:00,2018-03-29T09:00:00,0.0001,0.0056,16.8364,73.3
tft,traffic.csv,OT,192,96,24,1154705311,8,2018-03-22T10:00:00,2018-03-30T09:00:00,0.0001,0.0053,17.3633,73.82
tft,traffic.csv,OT,192,96,24,1154705311,9,2018-03-23T10:00:00,2018-03-31T09:00:00,0.0,0.005,16.1895,74.35
tft,traffic.csv,OT,192,96,24,1154705311,10,2018-03-24T10:00:00,2018-04-01T09:00:00,0.0001,0.0064,19.2737,73.3
tft,traffic.csv,OT,192,96,24,1154705311,11,2018-03-25T10:00:00,2018-04-02T09:00:00,0.0001,0.0056,18.209,75.92
tft,traffic.csv,OT,192,96,24,1154705311,12,2018-03-26T10:00:00,2018-04-03T09:00:00,0.0001,0.0063,22.1053,72.25
tft,traffic.csv,OT,192,96,24,1154705311,13,2018-03-27T10:00:00,2018-04-04T09:00:00,0.0001,0.0058,17.9913,73.82
tft,traffic.csv,OT,192,96,24,1154705311,14,2018-03-28T10:00:00,2018-04-05T09:00:00,0.0001,0.0059,17.9903,78.53
tft,traffic.csv,OT,192,96,24,1154705311,15,2018-03-29T10:00:00,2018-04-06T09:00:00,0.0001,0.0057,18.6982,75.39
tft,traffic.csv,OT,192,96,24,1154705311,16,2018-03-30T10:00:00,2018-04-07T09:00:00,0.0001,0.0053,17.926,72.77
tft,traffic.csv,OT,192,96,24,1154705311,17,2018-03-31T10:00:00,2018-04-08T09:00:00,0.0001,0.0061,19.5075,73.82
tft,traffic.csv,OT,192,96,24,1154705311,18,2018-04-01T10:00:00,2018-04-09T09:00:00,0.0,0.0048,16.2687,73.82
tft,traffic.csv,OT,192,96,24,1154705311,19,2018-04-02T10:00:00,2018-04-10T09:00:00,0.0001,0.0053,20.277,76.96
tft,traffic.csv,OT,192,96,24,1154705311,20,2018-04-03T10:00:00,2018-04-11T09:00:00,0.0,0.0051,17.0386,72.25
tft,traffic.csv,OT,192,96,24,1154705311,21,2018-04-04T10:00:00,2018-04-12T09:00:00,0.0,0.0051,15.6275,73.3
tft,traffic.csv,OT,192,96,24,1154705311,22,2018-04-05T10:00:00,2018-04-13T09:00:00,0.0,0.0052,18.3439,74.87
tft,traffic.csv,OT,192,96,24,1154705311,23,2018-04-06T10:00:00,2018-04-14T09:00:00,0.0001,0.0053,18.4275,76.44
tft,traffic.csv,OT,192,96,24,1154705311,24,2018-04-07T10:00:00,2018-04-15T09:00:00,0.0001,0.0054,18.8459,74.35
