Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,TSLA.csv,Close,24,72,24,739840157,0,2024-05-07T00:00:00,2024-06-07T00:00:00,72.3591,7.7183,4.4106,52.17
dlinear,TSLA.csv,Close,24,72,24,739840157,1,2024-06-11T00:00:00,2024-07-12T00:00:00,2337.8133,36.7015,15.3697,47.83
dlinear,TSLA.csv,Close,24,72,24,739840157,2,2024-07-17T00:00:00,2024-08-19T00:00:00,1187.8035,29.5376,14.2215,52.17
dlinear,TSLA.csv,Close,24,72,24,739840157,3,2024-08-20T00:00:00,2024-09-20T00:00:00,101.676,8.2884,3.647,56.52
dlinear,TSLA.csv,Close,24,72,24,739840157,4,2024-09-24T00:00:00,2024-10-25T00:00:00,251.1826,13.4847,5.7688,52.17
dlinear,TSLA.csv,Close,24,72,24,739840157,5,2024-10-28T00:00:00,2024-11-28T00:00:00,4433.1491,56.1304,16.9781,56.52
dlinear,TSLA.csv,Close,24,72,24,739840157,6,2024-12-02T00:00:00,2025-01-02T00:00:00,8721.1219,85.0185,19.9004,52.17
dlinear,TSLA.csv,Close,24,72,24,739840157,7,2025-01-07T00:00:00,2025-02-07T00:00:00,257.8492,12.7666,3.2644,60.87
dlinear,TSLA.csv,Close,24,72,24,739840157,8,2025-02-12T00:00:00,2025-03-17T00:00:00,4609.5041,58.2491,22.4523,43.48
dlinear,TSLA.csv,Close,24,72,24,739840157,9,2025-03-19T00:00:00,2025-04-21T00:00:00,585.8384,20.1834,7.8244,43.48
dlinear,TSLA.csv,Close,24,72,24,739840157,10,2025-04-23T00:00:00,2025-05-26T00:00:00,6080.0362,71.6621,22.4616,60.87
dlinear,TSLA.csv,Close,24,72,24,739840157,11,2025-05-28T00:00:00,2025-06-30T00:00:00,777.2812,22.9113,7.2873,65.22
dlinear,TSLA.csv,Close,24,72,24,739840157,12,2025-07-02T00:00:00,2025-08-04T00:00:00,286.811,14.3142,4.484,47.83
dlinear,TSLA.csv,Close,24,72,24,739840157,13,2025-08-06T00:00:00,2025-09-08T00:00:00,956.3161,28.4506,8.3684,47.83
dlinear,TSLA.csv,Close,24,72,24,739840157,14,2025-09-10T00:00:00,2025-10-13T00:00:00,6448.5106,76.0815,17.5865,56.52
dlinear,TSLA.csv,Close,24,72,24,739840157,15,2025-10-14T00:00:00,2025-11-14T00:00:00,1083.4116,27.3733,6.0998,56.52
dlinear,TSLA.csv,Close,24,72,24,739840157,16,2025-11-17T00:00:00,2025-12-18T00:00:00,2178.2437,39.0436,8.5865,34.78
