Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tsmixer,TSLA.csv,Close,24,72,24,739840157,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,84.0874,8.6664,4.9527,39.13
tsmixer,TSLA.csv,Close,24,72,24,739840157,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,2539.9249,38.7054,16.2683,47.83
tsmixer,TSLA.csv,Close,24,72,24,739840157,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,1652.7976,36.5192,17.4515,39.13
tsmixer,TSLA.csv,Close,24,72,24,739840157,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,129.8628,9.3487,4.1899,21.74
tsmixer,TSLA.csv,Close,24,72,24,739840157,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,404.851,16.4841,7.2189,39.13
tsmixer,TSLA.csv,Close,24,72,24,739840157,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,2966.9809,48.3136,14.946,47.83
tsmixer,TSLA.csv,Close,24,72,24,739840157,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,6139.631,70.5792,16.4697,52.17
tsmixer,TSLA.csv,Close,24,72,24,739840157,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,806.6609,21.0496,5.6376,47.83
tsmixer,TSLA.csv,Close,24,72,24,739840157,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,4516.1319,56.0287,21.7867,52.17
tsmixer,TSLA.csv,Close,24,72,24,739840157,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,938.385,25.3988,9.5825,56.52
tsmixer,TSLA.csv,Close,24,72,24,739840157,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,6438.9625,73.0531,22.8218,52.17
tsmixer,TSLA.csv,Close,24,72,24,739840157,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,1612.5331,35.962,11.3488,52.17
tsmixer,TSLA.csv,Close,24,72,24,739840157,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,183.7401,11.1609,3.4861,65.22
tsmixer,TSLA.csv,Close,24,72,24,739840157,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,875.7142,27.9925,8.2408,30.43
tsmixer,TSLA.csv,Close,24,72,24,739840157,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,6735.1732,78.3476,18.1283,56.52
tsmixer,TSLA.csv,Close,24,72,24,739840157,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,349.361,15.4299,3.4789,56.52
tsmixer,TSLA.csv,Close,24,72,24,739840157,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,1483.4807,32.1902,7.061,47.83
