Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,TSLA.csv,Close,24,72,24,739840157,0,2024-05-07T00:00:00,2024-06-07T00:00:00,11262.1091,93.8229,53.3885,30.43
tft,TSLA.csv,Close,24,72,24,739840157,1,2024-06-11T00:00:00,2024-07-12T00:00:00,5945.5051,62.4057,31.0372,52.17
tft,TSLA.csv,Close,24,72,24,739840157,2,2024-07-17T00:00:00,2024-08-19T00:00:00,5890.5245,58.9393,27.7887,52.17
tft,TSLA.csv,Close,24,72,24,739840157,3,2024-08-20T00:00:00,2024-09-20T00:00:00,4911.9876,51.997,23.6635,52.17
tft,TSLA.csv,Close,24,72,24,739840157,4,2024-09-24T00:00:00,2024-10-25T00:00:00,4406.1423,49.3691,21.2004,52.17
tft,TSLA.csv,Close,24,72,24,739840157,5,2024-10-28T00:00:00,2024-11-28T00:00:00,4999.5076,57.6398,18.2989,56.52
tft,TSLA.csv,Close,24,72,24,739840157,6,2024-12-02T00:00:00,2025-01-02T00:00:00,25707.2563,146.5339,34.9335,39.13
tft,TSLA.csv,Close,24,72,24,739840157,7,2025-01-07T00:00:00,2025-02-07T00:00:00,20239.7332,128.1433,32.0887,43.48
tft,TSLA.csv,Close,24,72,24,739840157,8,2025-02-12T00:00:00,2025-03-17T00:00:00,6601.4964,63.693,21.0155,73.91
tft,TSLA.csv,Close,24,72,24,739840157,9,2025-03-19T00:00:00,2025-04-21T00:00:00,3311.4053,42.3951,16.6717,65.22
tft,TSLA.csv,Close,24,72,24,739840157,10,2025-04-23T00:00:00,2025-05-26T00:00:00,5244.0475,60.6589,19.4213,56.52
tft,TSLA.csv,Close,24,72,24,739840157,11,2025-05-28T00:00:00,2025-06-30T00:00:00,7400.1697,77.0833,23.4829,47.83
tft,TSLA.csv,Close,24,72,24,739840157,12,2025-07-02T00:00:00,2025-08-04T00:00:00,6096.4201,68.3382,21.6096,39.13
tft,TSLA.csv,Close,24,72,24,739840157,13,2025-08-06T00:00:00,2025-09-08T00:00:00,8329.4401,81.8191,24.4091,60.87
tft,TSLA.csv,Close,24,72,24,739840157,14,2025-09-10T00:00:00,2025-10-13T00:00:00,28874.0295,160.1579,37.6028,47.83
tft,TSLA.csv,Close,24,72,24,739840157,15,2025-10-14T00:00:00,2025-11-14T00:00:00,32557.2075,171.7009,38.8056,52.17
tft,TSLA.csv,Close,24,72,24,739840157,16,2025-11-17T00:00:00,2025-12-18T00:00:00,31753.8741,170.1364,38.625,43.48
