Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,weather.csv,OT,192,96,24,426033689,0,2020-11-07T02:40:00,2020-11-08T10:30:00,176.459,10.4647,2.3294,52.36
tft,weather.csv,OT,192,96,24,426033689,1,2020-11-07T06:40:00,2020-11-08T14:30:00,268.7111,12.7016,2.8322,47.12
tft,weather.csv,OT,192,96,24,426033689,2,2020-11-07T10:40:00,2020-11-08T18:30:00,209.0391,11.4671,2.5808,53.4
tft,weather.csv,OT,192,96,24,426033689,3,2020-11-07T14:40:00,2020-11-08T22:30:00,190.36,11.2888,2.528,49.74
tft,weather.csv,OT,192,96,24,426033689,4,2020-11-07T18:40:00,2020-11-09T02:30:00,162.6252,10.2437,2.2821,51.31
tft,weather.csv,OT,192,96,24,426033689,5,2020-11-07T22:40:00,2020-11-09T06:30:00,241.1693,12.8733,2.8347,44.5
tft,weather.csv,OT,192,96,24,426033689,6,2020-11-08T02:40:00,2020-11-09T10:30:00,437.8055,15.7806,3.4126,52.36
tft,weather.csv,OT,192,96,24,426033689,7,2020-11-08T06:40:00,2020-11-09T14:30:00,969.8504,24.9024,5.3494,51.83
tft,weather.csv,OT,192,96,24,426033689,8,2020-11-08T10:40:00,2020-11-09T18:30:00,1232.3234,28.481,6.0664,50.79
tft,weather.csv,OT,192,96,24,426033689,9,2020-11-08T14:40:00,2020-11-09T22:30:00,1328.5825,29.0622,6.1032,45.55
tft,weather.csv,OT,192,96,24,426033689,10,2020-11-08T18:40:00,2020-11-10T02:30:00,1164.5365,28.5405,5.9632,47.12
tft,weather.csv,OT,192,96,24,426033689,11,2020-11-08T22:40:00,2020-11-10T06:30:00,1379.8234,31.4588,6.5461,50.79
tft,weather.csv,OT,192,96,24,426033689,12,2020-11-09T02:40:00,2020-11-10T10:30:00,1740.7169,37.2351,7.7634,54.97
tft,weather.csv,OT,192,96,24,426033689,13,2020-11-09T06:40:00,2020-11-10T14:30:00,1947.1752,39.4436,8.2509,48.69
tft,weather.csv,OT,192,96,24,426033689,14,2020-11-09T10:40:00,2020-11-10T18:30:00,2087.8362,40.7429,8.5576,46.07
tft,weather.csv,OT,192,96,24,426033689,15,2020-11-09T14:40:00,2020-11-10T22:30:00,1717.0377,36.5059,7.7044,44.5
tft,weather.csv,OT,192,96,24,426033689,16,2020-11-09T18:40:00,2020-11-11T02:30:00,994.1827,28.1898,6.0024,50.26
tft,weather.csv,OT,192,96,24,426033689,17,2020-11-09T22:40:00,2020-11-11T06:30:00,746.4527,23.8269,5.1161,50.26
