Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,traffic.csv,OT,96,96,24,880565798,0,2018-03-14T10:00:00,2018-03-18T09:00:00,0.0001,0.0082,22.8318,69.47
tft,traffic.csv,OT,96,96,24,880565798,1,2018-03-15T10:00:00,2018-03-19T09:00:00,0.0001,0.0075,23.5185,73.68
tft,traffic.csv,OT,96,96,24,880565798,2,2018-03-16T10:00:00,2018-03-20T09:00:00,0.0001,0.0072,22.8763,72.63
tft,traffic.csv,OT,96,96,24,880565798,3,2018-03-17T10:00:00,2018-03-21T09:00:00,0.0001,0.0086,25.0812,69.47
tft,traffic.csv,OT,96,96,24,880565798,4,2018-03-18T10:00:00,2018-03-22T09:00:00,0.0001,0.0076,24.5837,70.53
tft,traffic.csv,OT,96,96,24,880565798,5,2018-03-19T10:00:00,2018-03-23T09:00:00,0.0001,0.0061,19.7083,74.74
tft,traffic.csv,OT,96,96,24,880565798,6,2018-03-20T10:00:00,2018-03-24T09:00:00,0.0001,0.0069,20.2631,72.63
tft,traffic.csv,OT,96,96,24,880565798,7,2018-03-21T10:00:00,2018-03-25T09:00:00,0.0001,0.0083,23.3395,70.53
tft,traffic.csv,OT,96,96,24,880565798,8,2018-03-22T10:00:00,2018-03-26T09:00:00,0.0001,0.0081,25.9649,67.37
tft,traffic.csv,OT,96,96,24,880565798,9,2018-03-23T10:00:00,2018-03-27T09:00:00,0.0001,0.008,24.3326,74.74
tft,traffic.csv,OT,96,96,24,880565798,10,2018-03-24T10:00:00,2018-03-28T09:00:00,0.0002,0.0094,27.0861,66.32
tft,traffic.csv,OT,96,96,24,880565798,11,2018-03-25T10:00:00,2018-03-29T09:00:00,0.0001,0.0087,27.1046,71.58
tft,traffic.csv,OT,96,96,24,880565798,12,2018-03-26T10:00:00,2018-03-30T09:00:00,0.0001,0.0063,20.558,78.95
tft,traffic.csv,OT,96,96,24,880565798,13,2018-03-27T10:00:00,2018-03-31T09:00:00,0.0001,0.0064,18.8092,73.68
tft,traffic.csv,OT,96,96,24,880565798,14,2018-03-28T10:00:00,2018-04-01T09:00:00,0.0003,0.0095,22.8202,70.53
tft,traffic.csv,OT,96,96,24,880565798,15,2018-03-29T10:00:00,2018-04-02T09:00:00,0.0002,0.0099,27.7063,71.58
tft,traffic.csv,OT,96,96,24,880565798,16,2018-03-30T10:00:00,2018-04-03T09:00:00,0.0002,0.0096,28.0256,67.37
tft,traffic.csv,OT,96,96,24,880565798,17,2018-03-31T10:00:00,2018-04-04T09:00:00,0.0003,0.0119,31.2086,73.68
tft,traffic.csv,OT,96,96,24,880565798,18,2018-04-01T10:00:00,2018-04-05T09:00:00,0.0001,0.0086,28.5829,73.68
