Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTh1.csv,OT,deepAR,192,96,24,101,796647591,283.6,14,8.861,2.3079,174682253.5465,50.75
ETTh1.csv,OT,nbeats,192,96,24,101,796647591,90.54,13,14.3176,3.0201,225833365.7683,50.41
ETTh1.csv,OT,tsmixer,192,96,24,101,796647591,51.1,15,7.9921,2.2618,175059547.3779,53.53
ETTh1.csv,OT,tft,192,96,24,101,796647591,177.84,6,24.2082,4.0197,229563553.0043,49.44
ETTh1.csv,OT,dlinear,192,96,24,101,796647591,26.12,12,7.8234,2.2313,171612378.2753,56.77
