Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,KO.csv,Close,24,72,24,1513724254,0,2024-05-07T00:00:00,2024-06-07T00:00:00,17.2933,3.9693,6.6652,47.83
nbeats,KO.csv,Close,24,72,24,1513724254,1,2024-06-11T00:00:00,2024-07-12T00:00:00,32.5352,5.4328,9.0285,56.52
nbeats,KO.csv,Close,24,72,24,1513724254,2,2024-07-17T00:00:00,2024-08-19T00:00:00,101.4138,9.7269,15.1206,52.17
nbeats,KO.csv,Close,24,72,24,1513724254,3,2024-08-20T00:00:00,2024-09-20T00:00:00,112.3255,10.2113,14.9917,47.83
nbeats,KO.csv,Close,24,72,24,1513724254,4,2024-09-24T00:00:00,2024-10-25T00:00:00,70.5035,7.9633,11.8796,26.09
nbeats,KO.csv,Close,24,72,24,1513724254,5,2024-10-28T00:00:00,2024-11-28T00:00:00,11.4662,2.7668,4.5169,43.48
nbeats,KO.csv,Close,24,72,24,1513724254,6,2024-12-02T00:00:00,2025-01-02T00:00:00,4.5764,1.759,2.9092,65.22
nbeats,KO.csv,Close,24,72,24,1513724254,7,2025-01-07T00:00:00,2025-02-07T00:00:00,5.0623,1.6362,2.6667,52.17
nbeats,KO.csv,Close,24,72,24,1513724254,8,2025-02-12T00:00:00,2025-03-17T00:00:00,89.7471,9.3513,13.7561,56.52
nbeats,KO.csv,Close,24,72,24,1513724254,9,2025-03-19T00:00:00,2025-04-21T00:00:00,58.2557,6.9222,9.9928,43.48
nbeats,KO.csv,Close,24,72,24,1513724254,10,2025-04-23T00:00:00,2025-05-26T00:00:00,39.952,5.8386,8.4028,52.17
nbeats,KO.csv,Close,24,72,24,1513724254,11,2025-05-28T00:00:00,2025-06-30T00:00:00,38.0144,5.3629,7.7401,60.87
nbeats,KO.csv,Close,24,72,24,1513724254,12,2025-07-02T00:00:00,2025-08-04T00:00:00,40.2338,5.6476,8.2809,34.78
nbeats,KO.csv,Close,24,72,24,1513724254,13,2025-08-06T00:00:00,2025-09-08T00:00:00,39.0161,5.5964,8.2156,47.83
nbeats,KO.csv,Close,24,72,24,1513724254,14,2025-09-10T00:00:00,2025-10-13T00:00:00,21.8776,4.0241,6.1401,52.17
nbeats,KO.csv,Close,24,72,24,1513724254,15,2025-10-14T00:00:00,2025-11-14T00:00:00,59.6518,7.2645,10.5581,52.17
nbeats,KO.csv,Close,24,72,24,1513724254,16,2025-11-17T00:00:00,2025-12-18T00:00:00,57.9454,7.0659,10.0345,43.48
