Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tsmixer,KO.csv,Close,24,72,24,1513724254,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,0.7672,0.7606,1.2734,60.87
tsmixer,KO.csv,Close,24,72,24,1513724254,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,0.305,0.4689,0.7791,34.78
tsmixer,KO.csv,Close,24,72,24,1513724254,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,12.6746,3.2657,5.051,52.17
tsmixer,KO.csv,Close,24,72,24,1513724254,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,6.2751,2.3104,3.3806,56.52
tsmixer,KO.csv,Close,24,72,24,1513724254,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,4.2302,1.6439,2.4879,52.17
tsmixer,KO.csv,Close,24,72,24,1513724254,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,9.1251,2.7635,4.5467,39.13
tsmixer,KO.csv,Close,24,72,24,1513724254,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,2.3479,1.4021,2.332,34.78
tsmixer,KO.csv,Close,24,72,24,1513724254,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,5.1024,1.8225,2.9635,47.83
tsmixer,KO.csv,Close,24,72,24,1513724254,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,11.5674,3.2563,4.7787,47.83
tsmixer,KO.csv,Close,24,72,24,1513724254,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,3.5155,1.5273,2.1911,39.13
tsmixer,KO.csv,Close,24,72,24,1513724254,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,4.8537,1.9719,2.8584,43.48
tsmixer,KO.csv,Close,24,72,24,1513724254,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,1.083,0.8236,1.2018,56.52
tsmixer,KO.csv,Close,24,72,24,1513724254,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,4.1332,1.8899,2.7895,52.17
tsmixer,KO.csv,Close,24,72,24,1513724254,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,1.0562,0.8511,1.2479,47.83
tsmixer,KO.csv,Close,24,72,24,1513724254,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,0.6604,0.7238,1.1074,56.52
tsmixer,KO.csv,Close,24,72,24,1513724254,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,8.7125,2.6392,3.8149,43.48
tsmixer,KO.csv,Close,24,72,24,1513724254,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,0.831,0.6733,0.9505,56.52
