Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,KO.csv,Close,24,72,24,1513724254,0,2024-05-07T00:00:00,2024-06-07T00:00:00,28.5441,4.1196,6.918,34.78
tft,KO.csv,Close,24,72,24,1513724254,1,2024-06-11T00:00:00,2024-07-12T00:00:00,35.0608,4.7803,7.9339,34.78
tft,KO.csv,Close,24,72,24,1513724254,2,2024-07-17T00:00:00,2024-08-19T00:00:00,87.1932,8.7429,13.6315,47.83
tft,KO.csv,Close,24,72,24,1513724254,3,2024-08-20T00:00:00,2024-09-20T00:00:00,170.914,12.6124,18.5482,56.52
tft,KO.csv,Close,24,72,24,1513724254,4,2024-09-24T00:00:00,2024-10-25T00:00:00,150.7232,11.7303,17.4633,34.78
tft,KO.csv,Close,24,72,24,1513724254,5,2024-10-28T00:00:00,2024-11-28T00:00:00,48.3016,5.9824,9.7229,47.83
tft,KO.csv,Close,24,72,24,1513724254,6,2024-12-02T00:00:00,2025-01-02T00:00:00,38.1151,5.0615,8.3563,65.22
tft,KO.csv,Close,24,72,24,1513724254,7,2025-01-07T00:00:00,2025-02-07T00:00:00,37.8336,5.23,8.6241,30.43
tft,KO.csv,Close,24,72,24,1513724254,8,2025-02-12T00:00:00,2025-03-17T00:00:00,171.1505,12.5908,18.5204,52.17
tft,KO.csv,Close,24,72,24,1513724254,9,2025-03-19T00:00:00,2025-04-21T00:00:00,196.5219,13.474,19.5289,47.83
tft,KO.csv,Close,24,72,24,1513724254,10,2025-04-23T00:00:00,2025-05-26T00:00:00,214.273,14.1708,20.3608,47.83
tft,KO.csv,Close,24,72,24,1513724254,11,2025-05-28T00:00:00,2025-06-30T00:00:00,204.0954,13.7704,19.885,47.83
tft,KO.csv,Close,24,72,24,1513724254,12,2025-07-02T00:00:00,2025-08-04T00:00:00,176.0951,12.7466,18.6947,56.52
tft,KO.csv,Close,24,72,24,1513724254,13,2025-08-06T00:00:00,2025-09-08T00:00:00,174.4072,12.5848,18.4674,26.09
tft,KO.csv,Close,24,72,24,1513724254,14,2025-09-10T00:00:00,2025-10-13T00:00:00,115.6107,10.23,15.6064,56.52
tft,KO.csv,Close,24,72,24,1513724254,15,2025-10-14T00:00:00,2025-11-14T00:00:00,185.6623,13.1921,19.2321,39.13
tft,KO.csv,Close,24,72,24,1513724254,16,2025-11-17T00:00:00,2025-12-18T00:00:00,239.3079,15.0234,21.3227,39.13
