Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,ETTh2.csv,OT,192,96,24,2134630051,0,2018-03-09T23:00:00,2018-03-17T22:00:00,75.0299,7.1334,32.6677,53.4
nbeats,ETTh2.csv,OT,192,96,24,2134630051,1,2018-03-10T23:00:00,2018-03-18T22:00:00,72.5144,6.9704,30.9927,48.17
nbeats,ETTh2.csv,OT,192,96,24,2134630051,2,2018-03-11T23:00:00,2018-03-19T22:00:00,63.513,6.4296,30.446,49.74
nbeats,ETTh2.csv,OT,192,96,24,2134630051,3,2018-03-12T23:00:00,2018-03-20T22:00:00,70.0535,6.6358,38.7612,47.12
nbeats,ETTh2.csv,OT,192,96,24,2134630051,4,2018-03-13T23:00:00,2018-03-21T22:00:00,76.9222,6.9974,46.6812,54.45
nbeats,ETTh2.csv,OT,192,96,24,2134630051,5,2018-03-14T23:00:00,2018-03-22T22:00:00,85.6136,7.8893,55.1358,54.45
nbeats,ETTh2.csv,OT,192,96,24,2134630051,6,2018-03-15T23:00:00,2018-03-23T22:00:00,86.8715,8.1485,57.9732,55.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,7,2018-03-16T23:00:00,2018-03-24T22:00:00,36.4854,4.8387,33.2928,55.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,8,2018-03-17T23:00:00,2018-03-25T22:00:00,33.1877,4.5164,29.0234,54.45
nbeats,ETTh2.csv,OT,192,96,24,2134630051,9,2018-03-18T23:00:00,2018-03-26T22:00:00,36.5732,4.869,27.9501,49.74
nbeats,ETTh2.csv,OT,192,96,24,2134630051,10,2018-03-19T23:00:00,2018-03-27T22:00:00,66.7569,6.901,33.0388,50.79
nbeats,ETTh2.csv,OT,192,96,24,2134630051,11,2018-03-20T23:00:00,2018-03-28T22:00:00,76.9949,7.3587,29.5522,56.02
nbeats,ETTh2.csv,OT,192,96,24,2134630051,12,2018-03-21T23:00:00,2018-03-29T22:00:00,91.0375,8.1937,30.177,52.36
nbeats,ETTh2.csv,OT,192,96,24,2134630051,13,2018-03-22T23:00:00,2018-03-30T22:00:00,117.1964,9.5396,33.2448,54.97
nbeats,ETTh2.csv,OT,192,96,24,2134630051,14,2018-03-23T23:00:00,2018-03-31T22:00:00,128.7384,9.8743,34.038,48.69
nbeats,ETTh2.csv,OT,192,96,24,2134630051,15,2018-03-24T23:00:00,2018-04-01T22:00:00,107.3923,9.1272,30.8943,54.45
nbeats,ETTh2.csv,OT,192,96,24,2134630051,16,2018-03-25T23:00:00,2018-04-02T22:00:00,76.5037,7.7849,25.8047,49.74
nbeats,ETTh2.csv,OT,192,96,24,2134630051,17,2018-03-26T23:00:00,2018-04-03T22:00:00,42.8122,5.9111,18.8986,53.4
nbeats,ETTh2.csv,OT,192,96,24,2134630051,18,2018-03-27T23:00:00,2018-04-04T22:00:00,35.0666,5.0215,17.4538,52.36
nbeats,ETTh2.csv,OT,192,96,24,2134630051,19,2018-03-28T23:00:00,2018-04-05T22:00:00,61.9577,6.0258,28.6502,49.74
nbeats,ETTh2.csv,OT,192,96,24,2134630051,20,2018-03-29T23:00:00,2018-04-06T22:00:00,88.4267,7.4536,39.2618,48.69
nbeats,ETTh2.csv,OT,192,96,24,2134630051,21,2018-03-30T23:00:00,2018-04-07T22:00:00,107.6147,8.796,47.0035,46.6
nbeats,ETTh2.csv,OT,192,96,24,2134630051,22,2018-03-31T23:00:00,2018-04-08T22:00:00,118.6134,9.5918,51.6717,56.54
nbeats,ETTh2.csv,OT,192,96,24,2134630051,23,2018-04-01T23:00:00,2018-04-09T22:00:00,114.9584,8.8392,51.3209,59.16
nbeats,ETTh2.csv,OT,192,96,24,2134630051,24,2018-04-02T23:00:00,2018-04-10T22:00:00,102.7916,8.4644,48.8831,53.4
nbeats,ETTh2.csv,OT,192,96,24,2134630051,25,2018-04-03T23:00:00,2018-04-11T22:00:00,107.3408,8.4782,49.8218,53.93
nbeats,ETTh2.csv,OT,192,96,24,2134630051,26,2018-04-04T23:00:00,2018-04-12T22:00:00,44.3824,5.381,30.0287,52.88
nbeats,ETTh2.csv,OT,192,96,24,2134630051,27,2018-04-05T23:00:00,2018-04-13T22:00:00,24.2122,4.0107,16.7359,56.02
nbeats,ETTh2.csv,OT,192,96,24,2134630051,28,2018-04-06T23:00:00,2018-04-14T22:00:00,36.001,4.9523,21.3029,54.97
nbeats,ETTh2.csv,OT,192,96,24,2134630051,29,2018-04-07T23:00:00,2018-04-15T22:00:00,66.3654,6.6463,25.2498,53.4
nbeats,ETTh2.csv,OT,192,96,24,2134630051,30,2018-04-08T23:00:00,2018-04-16T22:00:00,77.5437,7.0401,26.1538,57.07
nbeats,ETTh2.csv,OT,192,96,24,2134630051,31,2018-04-09T23:00:00,2018-04-17T22:00:00,41.5988,5.1966,20.4451,55.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,32,2018-04-10T23:00:00,2018-04-18T22:00:00,21.7708,3.9069,16.9017,50.26
nbeats,ETTh2.csv,OT,192,96,24,2134630051,33,2018-04-11T23:00:00,2018-04-19T22:00:00,26.6116,4.2631,18.9072,54.45
nbeats,ETTh2.csv,OT,192,96,24,2134630051,34,2018-04-12T23:00:00,2018-04-20T22:00:00,26.1666,4.1434,18.2975,54.97
nbeats,ETTh2.csv,OT,192,96,24,2134630051,35,2018-04-13T23:00:00,2018-04-21T22:00:00,28.0207,4.4156,18.5035,58.64
nbeats,ETTh2.csv,OT,192,96,24,2134630051,36,2018-04-14T23:00:00,2018-04-22T22:00:00,28.8227,4.5303,15.9182,56.54
nbeats,ETTh2.csv,OT,192,96,24,2134630051,37,2018-04-15T23:00:00,2018-04-23T22:00:00,38.6991,5.211,17.7166,59.69
nbeats,ETTh2.csv,OT,192,96,24,2134630051,38,2018-04-16T23:00:00,2018-04-24T22:00:00,57.7934,6.2857,20.9447,55.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,39,2018-04-17T23:00:00,2018-04-25T22:00:00,76.2326,7.3013,24.4916,53.93
nbeats,ETTh2.csv,OT,192,96,24,2134630051,40,2018-04-18T23:00:00,2018-04-26T22:00:00,60.1089,6.4152,22.2399,56.02
nbeats,ETTh2.csv,OT,192,96,24,2134630051,41,2018-04-19T23:00:00,2018-04-27T22:00:00,34.0439,4.8071,17.0559,51.83
nbeats,ETTh2.csv,OT,192,96,24,2134630051,42,2018-04-20T23:00:00,2018-04-28T22:00:00,18.9865,3.525,12.9175,56.54
nbeats,ETTh2.csv,OT,192,96,24,2134630051,43,2018-04-21T23:00:00,2018-04-29T22:00:00,23.1535,3.6905,14.2238,57.59
nbeats,ETTh2.csv,OT,192,96,24,2134630051,44,2018-04-22T23:00:00,2018-04-30T22:00:00,30.4756,4.1195,16.0208,61.26
nbeats,ETTh2.csv,OT,192,96,24,2134630051,45,2018-04-23T23:00:00,2018-05-01T22:00:00,20.2368,3.6817,11.2091,60.73
nbeats,ETTh2.csv,OT,192,96,24,2134630051,46,2018-04-24T23:00:00,2018-05-02T22:00:00,30.575,4.7586,13.9741,59.16
nbeats,ETTh2.csv,OT,192,96,24,2134630051,47,2018-04-25T23:00:00,2018-05-03T22:00:00,29.11,4.6216,13.6106,65.97
nbeats,ETTh2.csv,OT,192,96,24,2134630051,48,2018-04-26T23:00:00,2018-05-04T22:00:00,42.2224,5.6766,16.6373,62.83
nbeats,ETTh2.csv,OT,192,96,24,2134630051,49,2018-04-27T23:00:00,2018-05-05T22:00:00,30.9871,4.8087,14.4185,60.73
nbeats,ETTh2.csv,OT,192,96,24,2134630051,50,2018-04-28T23:00:00,2018-05-06T22:00:00,18.2393,3.587,11.3347,60.21
nbeats,ETTh2.csv,OT,192,96,24,2134630051,51,2018-04-29T23:00:00,2018-05-07T22:00:00,16.66,3.3219,11.0991,55.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,52,2018-04-30T23:00:00,2018-05-08T22:00:00,15.2374,3.0681,10.7138,52.88
nbeats,ETTh2.csv,OT,192,96,24,2134630051,53,2018-05-01T23:00:00,2018-05-09T22:00:00,18.4955,3.3773,12.0309,52.88
nbeats,ETTh2.csv,OT,192,96,24,2134630051,54,2018-05-02T23:00:00,2018-05-10T22:00:00,20.1576,3.6148,12.9094,52.88
nbeats,ETTh2.csv,OT,192,96,24,2134630051,55,2018-05-03T23:00:00,2018-05-11T22:00:00,15.7252,3.0362,10.7017,57.59
nbeats,ETTh2.csv,OT,192,96,24,2134630051,56,2018-05-04T23:00:00,2018-05-12T22:00:00,17.2683,3.2186,11.2045,50.26
nbeats,ETTh2.csv,OT,192,96,24,2134630051,57,2018-05-05T23:00:00,2018-05-13T22:00:00,14.3325,2.9196,9.2756,54.97
nbeats,ETTh2.csv,OT,192,96,24,2134630051,58,2018-05-06T23:00:00,2018-05-14T22:00:00,26.245,3.8404,11.2801,52.36
nbeats,ETTh2.csv,OT,192,96,24,2134630051,59,2018-05-07T23:00:00,2018-05-15T22:00:00,53.4381,5.4728,14.6331,56.02
nbeats,ETTh2.csv,OT,192,96,24,2134630051,60,2018-05-08T23:00:00,2018-05-16T22:00:00,73.3922,6.4712,16.4884,59.69
nbeats,ETTh2.csv,OT,192,96,24,2134630051,61,2018-05-09T23:00:00,2018-05-17T22:00:00,72.5642,6.8143,17.3151,62.83
nbeats,ETTh2.csv,OT,192,96,24,2134630051,62,2018-05-10T23:00:00,2018-05-18T22:00:00,86.8154,7.9539,20.2444,60.73
nbeats,ETTh2.csv,OT,192,96,24,2134630051,63,2018-05-11T23:00:00,2018-05-19T22:00:00,72.7328,7.2964,18.5431,57.59
nbeats,ETTh2.csv,OT,192,96,24,2134630051,64,2018-05-12T23:00:00,2018-05-20T22:00:00,77.388,7.467,19.0304,56.54
nbeats,ETTh2.csv,OT,192,96,24,2134630051,65,2018-05-13T23:00:00,2018-05-21T22:00:00,57.4281,6.3234,16.432,54.97
nbeats,ETTh2.csv,OT,192,96,24,2134630051,66,2018-05-14T23:00:00,2018-05-22T22:00:00,44.4529,5.6553,16.0496,53.4
nbeats,ETTh2.csv,OT,192,96,24,2134630051,67,2018-05-15T23:00:00,2018-05-23T22:00:00,36.5627,5.1704,16.6192,44.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,68,2018-05-16T23:00:00,2018-05-24T22:00:00,41.9268,5.4324,18.7798,43.98
nbeats,ETTh2.csv,OT,192,96,24,2134630051,69,2018-05-17T23:00:00,2018-05-25T22:00:00,35.5896,5.1864,17.9771,36.65
nbeats,ETTh2.csv,OT,192,96,24,2134630051,70,2018-05-18T23:00:00,2018-05-26T22:00:00,23.5493,4.2059,14.7629,45.03
nbeats,ETTh2.csv,OT,192,96,24,2134630051,71,2018-05-19T23:00:00,2018-05-27T22:00:00,19.531,3.5662,12.473,43.98
nbeats,ETTh2.csv,OT,192,96,24,2134630051,72,2018-05-20T23:00:00,2018-05-28T22:00:00,16.9772,3.4242,11.3679,50.79
nbeats,ETTh2.csv,OT,192,96,24,2134630051,73,2018-05-21T23:00:00,2018-05-29T22:00:00,20.3086,3.7835,12.3262,49.74
nbeats,ETTh2.csv,OT,192,96,24,2134630051,74,2018-05-22T23:00:00,2018-05-30T22:00:00,15.8138,3.2181,9.4231,51.31
nbeats,ETTh2.csv,OT,192,96,24,2134630051,75,2018-05-23T23:00:00,2018-05-31T22:00:00,10.0183,2.6593,8.0985,44.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,76,2018-05-24T23:00:00,2018-06-01T22:00:00,7.9093,2.2432,6.7636,45.55
nbeats,ETTh2.csv,OT,192,96,24,2134630051,77,2018-05-25T23:00:00,2018-06-02T22:00:00,11.9438,2.8593,8.4377,42.41
nbeats,ETTh2.csv,OT,192,96,24,2134630051,78,2018-05-26T23:00:00,2018-06-03T22:00:00,14.1094,3.2266,9.2454,49.21
nbeats,ETTh2.csv,OT,192,96,24,2134630051,79,2018-05-27T23:00:00,2018-06-04T22:00:00,18.8095,3.5764,10.0029,49.74
nbeats,ETTh2.csv,OT,192,96,24,2134630051,80,2018-05-28T23:00:00,2018-06-05T22:00:00,13.9349,2.9499,8.15,48.17
nbeats,ETTh2.csv,OT,192,96,24,2134630051,81,2018-05-29T23:00:00,2018-06-06T22:00:00,14.3449,2.9547,8.0114,51.83
nbeats,ETTh2.csv,OT,192,96,24,2134630051,82,2018-05-30T23:00:00,2018-06-07T22:00:00,18.2938,3.2682,8.6547,57.59
nbeats,ETTh2.csv,OT,192,96,24,2134630051,83,2018-05-31T23:00:00,2018-06-08T22:00:00,25.3921,3.9628,10.277,62.3
nbeats,ETTh2.csv,OT,192,96,24,2134630051,84,2018-06-01T23:00:00,2018-06-09T22:00:00,25.1514,3.9532,10.5892,62.83
nbeats,ETTh2.csv,OT,192,96,24,2134630051,85,2018-06-02T23:00:00,2018-06-10T22:00:00,22.6298,3.6516,9.7617,61.26
nbeats,ETTh2.csv,OT,192,96,24,2134630051,86,2018-06-03T23:00:00,2018-06-11T22:00:00,21.1571,3.6442,9.8176,63.35
nbeats,ETTh2.csv,OT,192,96,24,2134630051,87,2018-06-04T23:00:00,2018-06-12T22:00:00,27.1854,4.1789,11.0531,60.21
nbeats,ETTh2.csv,OT,192,96,24,2134630051,88,2018-06-05T23:00:00,2018-06-13T22:00:00,37.1986,4.9278,12.6614,60.73
nbeats,ETTh2.csv,OT,192,96,24,2134630051,89,2018-06-06T23:00:00,2018-06-14T22:00:00,36.6347,4.9234,12.5602,55.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,90,2018-06-07T23:00:00,2018-06-15T22:00:00,41.4989,5.2567,13.3946,60.21
nbeats,ETTh2.csv,OT,192,96,24,2134630051,91,2018-06-08T23:00:00,2018-06-16T22:00:00,45.7698,5.6307,14.3284,62.3
nbeats,ETTh2.csv,OT,192,96,24,2134630051,92,2018-06-09T23:00:00,2018-06-17T22:00:00,61.7545,6.6833,16.2071,58.12
nbeats,ETTh2.csv,OT,192,96,24,2134630051,93,2018-06-10T23:00:00,2018-06-18T22:00:00,61.2558,6.8493,16.4226,62.83
nbeats,ETTh2.csv,OT,192,96,24,2134630051,94,2018-06-11T23:00:00,2018-06-19T22:00:00,47.9902,6.076,14.6421,60.21
nbeats,ETTh2.csv,OT,192,96,24,2134630051,95,2018-06-12T23:00:00,2018-06-20T22:00:00,37.1777,5.2849,13.0087,61.26
nbeats,ETTh2.csv,OT,192,96,24,2134630051,96,2018-06-13T23:00:00,2018-06-21T22:00:00,26.5638,4.3671,11.0763,62.3
nbeats,ETTh2.csv,OT,192,96,24,2134630051,97,2018-06-14T23:00:00,2018-06-22T22:00:00,28.3523,4.1266,11.4354,56.54
nbeats,ETTh2.csv,OT,192,96,24,2134630051,98,2018-06-15T23:00:00,2018-06-23T22:00:00,28.1872,4.0388,11.8762,55.5
nbeats,ETTh2.csv,OT,192,96,24,2134630051,99,2018-06-16T23:00:00,2018-06-24T22:00:00,29.607,4.27,12.4697,54.45
nbeats,ETTh2.csv,OT,192,96,24,2134630051,100,2018-06-17T23:00:00,2018-06-25T22:00:00,28.5095,4.2993,12.5743,52.36
