Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,ETTm2.csv,OT,192,96,24,193175721,0,2018-03-09T23:45:00,2018-03-17T22:45:00,31.094,4.5735,19.5552,72.25
dlinear,ETTm2.csv,OT,192,96,24,193175721,1,2018-03-10T05:45:00,2018-03-18T04:45:00,30.5042,4.6515,19.5403,78.01
dlinear,ETTm2.csv,OT,192,96,24,193175721,2,2018-03-10T11:45:00,2018-03-18T10:45:00,15.2005,3.1687,13.3305,76.44
dlinear,ETTm2.csv,OT,192,96,24,193175721,3,2018-03-10T17:45:00,2018-03-18T16:45:00,19.411,3.3918,12.9137,77.49
dlinear,ETTm2.csv,OT,192,96,24,193175721,4,2018-03-10T23:45:00,2018-03-18T22:45:00,27.3872,4.3467,16.1375,75.92
dlinear,ETTm2.csv,OT,192,96,24,193175721,5,2018-03-11T05:45:00,2018-03-19T04:45:00,25.1135,4.4268,16.6987,77.49
dlinear,ETTm2.csv,OT,192,96,24,193175721,6,2018-03-11T11:45:00,2018-03-19T10:45:00,8.1585,2.2696,8.5778,75.39
dlinear,ETTm2.csv,OT,192,96,24,193175721,7,2018-03-11T17:45:00,2018-03-19T16:45:00,12.1094,2.7772,9.7239,74.87
dlinear,ETTm2.csv,OT,192,96,24,193175721,8,2018-03-11T23:45:00,2018-03-19T22:45:00,13.3933,2.8014,9.1938,76.96
dlinear,ETTm2.csv,OT,192,96,24,193175721,9,2018-03-12T05:45:00,2018-03-20T04:45:00,13.691,3.0202,10.0459,73.3
dlinear,ETTm2.csv,OT,192,96,24,193175721,10,2018-03-12T11:45:00,2018-03-20T10:45:00,4.6585,1.7254,6.0965,70.16
dlinear,ETTm2.csv,OT,192,96,24,193175721,11,2018-03-12T17:45:00,2018-03-20T16:45:00,6.0736,2.0557,7.5202,63.87
dlinear,ETTm2.csv,OT,192,96,24,193175721,12,2018-03-12T23:45:00,2018-03-20T22:45:00,7.5407,2.3032,8.2577,57.07
dlinear,ETTm2.csv,OT,192,96,24,193175721,13,2018-03-13T05:45:00,2018-03-21T04:45:00,8.4488,2.5256,9.2146,54.97
dlinear,ETTm2.csv,OT,192,96,24,193175721,14,2018-03-13T11:45:00,2018-03-21T10:45:00,10.9858,2.1448,7.9995,53.93
dlinear,ETTm2.csv,OT,192,96,24,193175721,15,2018-03-13T17:45:00,2018-03-21T16:45:00,10.2154,2.4162,9.0225,52.88
dlinear,ETTm2.csv,OT,192,96,24,193175721,16,2018-03-13T23:45:00,2018-03-21T22:45:00,18.6794,3.0532,12.9687,51.83
dlinear,ETTm2.csv,OT,192,96,24,193175721,17,2018-03-14T05:45:00,2018-03-22T04:45:00,42.0909,4.904,25.2841,51.83
