epoch,step,train_loss,val_loss
0,49,4.526379743485377,
0,99,3.792462904315317,
0,149,3.237614836878157,
0,199,2.9608153987981742,
0,249,1.9917011978104013,
0,299,1.7709921705520375,
0,349,1.8846464636149567,
0,372,,2.9862559505260644
1,399,1.8007814079096591,
1,449,1.7442496301307302,
1,499,1.8062575656401596,
1,549,1.7640671793825082,
1,599,1.8878625734382415,
1,649,1.695214012365824,
1,699,1.828132297091412,
1,745,,3.4868036769339077
2,749,1.6641344731749936,
2,799,1.5457397171070018,
2,849,1.670899696186923,
2,899,1.781082563716214,
2,949,1.6377218430274054,
2,999,1.5967367909325785,
2,1049,1.7066159889562664,
2,1099,1.680051927814631,
2,1118,,3.5422957393846644
3,1149,1.6804711147805045,
3,1199,1.620220377918649,
3,1249,1.4645258224416868,
3,1299,1.5285193142929725,
3,1349,1.5964849323479893,
3,1399,1.4908513190058472,
3,1449,1.6279546443286104,
3,1491,,4.124711931427768
4,1499,1.6726302752130535,
4,1549,1.557526056505408,
4,1599,1.5846711490832242,
4,1649,1.6083145734066548,
4,1699,1.599127190065058,
4,1749,1.6314501548982996,
4,1799,1.5460429788162036,
4,1849,1.5784600057173037,
4,1864,,4.192031547954689
5,1899,1.6065035538675005,
5,1949,1.6517326241515193,
5,1999,1.4365855055006609,
5,2049,1.518158139283866,
5,2099,1.4377078198672921,
5,2149,1.520214459067701,
5,2199,1.5758568644760125,
5,2237,,4.45305637868219
