Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,weather.csv,OT,96,96,24,1433444612,0,2020-11-07T03:10:00+00:00,2020-11-11T02:10:00+00:00,2019.4342,36.5544,8.052,54.74
deepAR,weather.csv,OT,96,96,24,1433444612,1,2020-11-07T07:10:00+00:00,2020-11-11T06:10:00+00:00,2025.489,37.9617,8.527,51.58
deepAR,weather.csv,OT,96,96,24,1433444612,2,2020-11-07T11:10:00+00:00,2020-11-11T10:10:00+00:00,2176.4612,35.2483,8.034,52.63
deepAR,weather.csv,OT,96,96,24,1433444612,3,2020-11-07T15:10:00+00:00,2020-11-11T14:10:00+00:00,2880.5634,42.3856,9.508,44.21
deepAR,weather.csv,OT,96,96,24,1433444612,4,2020-11-07T19:10:00+00:00,2020-11-11T18:10:00+00:00,4241.1979,53.5518,11.8018,45.26
deepAR,weather.csv,OT,96,96,24,1433444612,5,2020-11-07T23:10:00+00:00,2020-11-11T22:10:00+00:00,4176.3435,50.3626,11.0395,47.37
deepAR,weather.csv,OT,96,96,24,1433444612,6,2020-11-08T03:10:00+00:00,2020-11-12T02:10:00+00:00,3291.276,45.4505,10.0597,46.32
deepAR,weather.csv,OT,96,96,24,1433444612,7,2020-11-08T07:10:00+00:00,2020-11-12T06:10:00+00:00,4557.8803,56.5475,12.6239,49.47
deepAR,weather.csv,OT,96,96,24,1433444612,8,2020-11-08T11:10:00+00:00,2020-11-12T10:10:00+00:00,4910.6908,58.1946,13.0416,50.53
deepAR,weather.csv,OT,96,96,24,1433444612,9,2020-11-08T15:10:00+00:00,2020-11-12T14:10:00+00:00,6529.646,69.7113,15.3245,43.16
deepAR,weather.csv,OT,96,96,24,1433444612,10,2020-11-08T19:10:00+00:00,2020-11-12T18:10:00+00:00,9170.8678,77.2274,16.6276,49.47
deepAR,weather.csv,OT,96,96,24,1433444612,11,2020-11-08T23:10:00+00:00,2020-11-12T22:10:00+00:00,9264.2125,77.7053,16.5444,47.37
deepAR,weather.csv,OT,96,96,24,1433444612,12,2020-11-09T03:10:00+00:00,2020-11-13T02:10:00+00:00,9028.4428,79.345,16.6387,49.47
deepAR,weather.csv,OT,96,96,24,1433444612,13,2020-11-09T07:10:00+00:00,2020-11-13T06:10:00+00:00,8925.9964,81.7583,16.9729,55.79
deepAR,weather.csv,OT,96,96,24,1433444612,14,2020-11-09T11:10:00+00:00,2020-11-13T10:10:00+00:00,9541.1919,83.984,17.3975,43.16
