Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTh1.csv,OT,deepAR,192,96,24,101,1947177624,389.65,19,11.1064,2.6964,183259737.6499,51.06
ETTh1.csv,OT,nbeats,192,96,24,101,1947177624,90.13,13,12.6961,2.8209,218722199.0209,51.6
ETTh1.csv,OT,tsmixer,192,96,24,101,1947177624,53.3,16,7.829,2.237,174881936.4706,52.72
ETTh1.csv,OT,tft,192,96,24,101,1947177624,152.38,5,14.0595,2.9265,197710612.8047,48.71
ETTh1.csv,OT,dlinear,192,96,24,101,1947177624,30.88,15,7.7683,2.2153,175071125.6133,58.12
