Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,weather.csv,OT,192,96,24,1306745857,0,2020-11-07T02:40:00,2020-11-08T10:30:00,702.5665,21.3048,4.7206,49.74
nbeats,weather.csv,OT,192,96,24,1306745857,1,2020-11-07T06:40:00,2020-11-08T14:30:00,671.993,20.8912,4.6484,50.79
nbeats,weather.csv,OT,192,96,24,1306745857,2,2020-11-07T10:40:00,2020-11-08T18:30:00,469.3153,17.1668,3.8607,48.17
nbeats,weather.csv,OT,192,96,24,1306745857,3,2020-11-07T14:40:00,2020-11-08T22:30:00,539.6063,18.6346,4.1734,50.79
nbeats,weather.csv,OT,192,96,24,1306745857,4,2020-11-07T18:40:00,2020-11-09T02:30:00,686.4777,20.7034,4.5922,54.97
nbeats,weather.csv,OT,192,96,24,1306745857,5,2020-11-07T22:40:00,2020-11-09T06:30:00,766.7649,22.8117,5.0123,51.31
nbeats,weather.csv,OT,192,96,24,1306745857,6,2020-11-08T02:40:00,2020-11-09T10:30:00,1156.5783,28.1279,6.0932,51.31
nbeats,weather.csv,OT,192,96,24,1306745857,7,2020-11-08T06:40:00,2020-11-09T14:30:00,1332.199,30.2672,6.5071,47.64
nbeats,weather.csv,OT,192,96,24,1306745857,8,2020-11-08T10:40:00,2020-11-09T18:30:00,1407.1506,30.8988,6.593,47.64
nbeats,weather.csv,OT,192,96,24,1306745857,9,2020-11-08T14:40:00,2020-11-09T22:30:00,1898.1071,36.7718,7.758,42.41
nbeats,weather.csv,OT,192,96,24,1306745857,10,2020-11-08T18:40:00,2020-11-10T02:30:00,2277.5525,41.781,8.758,50.79
nbeats,weather.csv,OT,192,96,24,1306745857,11,2020-11-08T22:40:00,2020-11-10T06:30:00,2394.5504,43.6603,9.0994,50.79
nbeats,weather.csv,OT,192,96,24,1306745857,12,2020-11-09T02:40:00,2020-11-10T10:30:00,2542.5606,46.1592,9.6333,46.07
nbeats,weather.csv,OT,192,96,24,1306745857,13,2020-11-09T06:40:00,2020-11-10T14:30:00,2409.2408,44.1966,9.2466,52.36
nbeats,weather.csv,OT,192,96,24,1306745857,14,2020-11-09T10:40:00,2020-11-10T18:30:00,2011.7981,39.2621,8.2528,49.21
