Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,weather.csv,OT,96,96,24,433974621,0,2020-11-07T03:10:00+00:00,2020-11-11T02:10:00+00:00,1938.6755,38.6259,8.6316,54.74
deepAR,weather.csv,OT,96,96,24,433974621,1,2020-11-07T07:10:00+00:00,2020-11-11T06:10:00+00:00,2477.4987,42.5312,9.6581,60.0
deepAR,weather.csv,OT,96,96,24,433974621,2,2020-11-07T11:10:00+00:00,2020-11-11T10:10:00+00:00,3653.8393,43.4833,9.8148,57.89
deepAR,weather.csv,OT,96,96,24,433974621,3,2020-11-07T15:10:00+00:00,2020-11-11T14:10:00+00:00,4678.7073,53.0056,11.804,48.42
deepAR,weather.csv,OT,96,96,24,433974621,4,2020-11-07T19:10:00+00:00,2020-11-11T18:10:00+00:00,6370.8351,64.0644,14.0592,48.42
deepAR,weather.csv,OT,96,96,24,433974621,5,2020-11-07T23:10:00+00:00,2020-11-11T22:10:00+00:00,6677.2363,66.4083,14.6051,57.89
deepAR,weather.csv,OT,96,96,24,433974621,6,2020-11-08T03:10:00+00:00,2020-11-12T02:10:00+00:00,6921.4061,68.7687,15.4236,53.68
deepAR,weather.csv,OT,96,96,24,433974621,7,2020-11-08T07:10:00+00:00,2020-11-12T06:10:00+00:00,7208.5743,70.1146,15.7875,42.11
deepAR,weather.csv,OT,96,96,24,433974621,8,2020-11-08T11:10:00+00:00,2020-11-12T10:10:00+00:00,7584.5864,68.3526,15.2789,61.05
deepAR,weather.csv,OT,96,96,24,433974621,9,2020-11-08T15:10:00+00:00,2020-11-12T14:10:00+00:00,8874.4595,75.8797,16.6156,53.68
deepAR,weather.csv,OT,96,96,24,433974621,10,2020-11-08T19:10:00+00:00,2020-11-12T18:10:00+00:00,10188.0801,85.8318,18.429,56.84
deepAR,weather.csv,OT,96,96,24,433974621,11,2020-11-08T23:10:00+00:00,2020-11-12T22:10:00+00:00,12425.0446,95.9771,20.3144,50.53
deepAR,weather.csv,OT,96,96,24,433974621,12,2020-11-09T03:10:00+00:00,2020-11-13T02:10:00+00:00,12476.5368,99.6669,20.8635,48.42
deepAR,weather.csv,OT,96,96,24,433974621,13,2020-11-09T07:10:00+00:00,2020-11-13T06:10:00+00:00,12590.0346,101.6322,21.1191,54.74
