Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,weather.csv,OT,96,96,24,433974621,0,2020-11-07T03:30:00,2020-11-11T02:30:00,1148.5989,29.1472,6.4296,49.47
dlinear,weather.csv,OT,96,96,24,433974621,1,2020-11-07T07:30:00,2020-11-11T06:30:00,675.4369,23.2957,5.23,55.79
dlinear,weather.csv,OT,96,96,24,433974621,2,2020-11-07T11:30:00,2020-11-11T10:30:00,606.6374,20.5494,4.6513,58.95
dlinear,weather.csv,OT,96,96,24,433974621,3,2020-11-07T15:30:00,2020-11-11T14:30:00,1046.3192,29.5033,6.5957,57.89
dlinear,weather.csv,OT,96,96,24,433974621,4,2020-11-07T19:30:00,2020-11-11T18:30:00,1601.9222,37.8077,8.3299,56.84
dlinear,weather.csv,OT,96,96,24,433974621,5,2020-11-07T23:30:00,2020-11-11T22:30:00,1462.8202,35.1217,7.7264,49.47
dlinear,weather.csv,OT,96,96,24,433974621,6,2020-11-08T03:30:00,2020-11-12T02:30:00,1472.6222,35.8602,7.9202,50.53
dlinear,weather.csv,OT,96,96,24,433974621,7,2020-11-08T07:30:00,2020-11-12T06:30:00,1127.8404,31.9069,7.0927,50.53
dlinear,weather.csv,OT,96,96,24,433974621,8,2020-11-08T11:30:00,2020-11-12T10:30:00,1176.6001,30.1575,6.6791,45.26
dlinear,weather.csv,OT,96,96,24,433974621,9,2020-11-08T15:30:00,2020-11-12T14:30:00,1866.9634,39.7261,8.6513,54.74
dlinear,weather.csv,OT,96,96,24,433974621,10,2020-11-08T19:30:00,2020-11-12T18:30:00,2868.9082,51.4565,11.0105,52.63
dlinear,weather.csv,OT,96,96,24,433974621,11,2020-11-08T23:30:00,2020-11-12T22:30:00,3203.3284,52.6915,11.1172,47.37
dlinear,weather.csv,OT,96,96,24,433974621,12,2020-11-09T03:30:00,2020-11-13T02:30:00,3867.6063,59.974,12.5345,41.05
dlinear,weather.csv,OT,96,96,24,433974621,13,2020-11-09T07:30:00,2020-11-13T06:30:00,4409.3909,63.4075,13.1144,45.26
dlinear,weather.csv,OT,96,96,24,433974621,14,2020-11-09T11:30:00,2020-11-13T10:30:00,4495.2521,63.663,13.1411,44.21
dlinear,weather.csv,OT,96,96,24,433974621,15,2020-11-09T15:30:00,2020-11-13T14:30:00,4341.1077,61.8867,12.7997,44.21
dlinear,weather.csv,OT,96,96,24,433974621,16,2020-11-09T19:30:00,2020-11-13T18:30:00,3929.9164,60.111,12.5195,52.63
dlinear,weather.csv,OT,96,96,24,433974621,17,2020-11-09T23:30:00,2020-11-13T22:30:00,2742.9756,49.1329,10.4548,51.58
