Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,ETTh1.csv,OT,192,96,24,1949452073,0,2018-03-09T23:00:00,2018-03-17T22:00:00,19.7294,3.7821,50.2082,53.4
dlinear,ETTh1.csv,OT,192,96,24,1949452073,1,2018-03-10T23:00:00,2018-03-18T22:00:00,13.8395,3.1112,44.2258,56.54
dlinear,ETTh1.csv,OT,192,96,24,1949452073,2,2018-03-11T23:00:00,2018-03-19T22:00:00,8.73,2.6361,46.3272,58.12
dlinear,ETTh1.csv,OT,192,96,24,1949452073,3,2018-03-12T23:00:00,2018-03-20T22:00:00,11.0883,2.9857,73.6254,54.45
dlinear,ETTh1.csv,OT,192,96,24,1949452073,4,2018-03-13T23:00:00,2018-03-21T22:00:00,16.8869,3.5797,97.0018,50.26
dlinear,ETTh1.csv,OT,192,96,24,1949452073,5,2018-03-14T23:00:00,2018-03-22T22:00:00,19.1309,3.9218,105.0458,56.02
dlinear,ETTh1.csv,OT,192,96,24,1949452073,6,2018-03-15T23:00:00,2018-03-23T22:00:00,8.6766,2.4863,60.7431,48.69
dlinear,ETTh1.csv,OT,192,96,24,1949452073,7,2018-03-16T23:00:00,2018-03-24T22:00:00,7.6475,2.3822,50.6477,50.26
dlinear,ETTh1.csv,OT,192,96,24,1949452073,8,2018-03-17T23:00:00,2018-03-25T22:00:00,7.1982,2.3356,41.2902,50.26
dlinear,ETTh1.csv,OT,192,96,24,1949452073,9,2018-03-18T23:00:00,2018-03-26T22:00:00,9.3679,2.7381,41.0313,47.64
dlinear,ETTh1.csv,OT,192,96,24,1949452073,10,2018-03-19T23:00:00,2018-03-27T22:00:00,23.9721,4.3267,45.7792,50.26
dlinear,ETTh1.csv,OT,192,96,24,1949452073,11,2018-03-20T23:00:00,2018-03-28T22:00:00,28.6892,4.9934,49.451,47.64
dlinear,ETTh1.csv,OT,192,96,24,1949452073,12,2018-03-21T23:00:00,2018-03-29T22:00:00,22.2868,4.3158,40.6084,49.74
dlinear,ETTh1.csv,OT,192,96,24,1949452073,13,2018-03-22T23:00:00,2018-03-30T22:00:00,13.5595,3.2608,30.8562,51.83
dlinear,ETTh1.csv,OT,192,96,24,1949452073,14,2018-03-23T23:00:00,2018-03-31T22:00:00,9.058,2.7367,28.4421,53.4
dlinear,ETTh1.csv,OT,192,96,24,1949452073,15,2018-03-24T23:00:00,2018-04-01T22:00:00,4.7594,1.882,22.4546,56.54
dlinear,ETTh1.csv,OT,192,96,24,1949452073,16,2018-03-25T23:00:00,2018-04-02T22:00:00,4.6221,1.6763,22.1396,57.59
dlinear,ETTh1.csv,OT,192,96,24,1949452073,17,2018-03-26T23:00:00,2018-04-03T22:00:00,6.364,1.7468,25.5002,54.45
dlinear,ETTh1.csv,OT,192,96,24,1949452073,18,2018-03-27T23:00:00,2018-04-04T22:00:00,10.543,2.3306,39.1991,53.4
dlinear,ETTh1.csv,OT,192,96,24,1949452073,19,2018-03-28T23:00:00,2018-04-05T22:00:00,21.6688,3.3079,2419546900.7475,48.17
dlinear,ETTh1.csv,OT,192,96,24,1949452073,20,2018-03-29T23:00:00,2018-04-06T22:00:00,23.2045,3.5669,2735832501.9467,46.07
dlinear,ETTh1.csv,OT,192,96,24,1949452073,21,2018-03-30T23:00:00,2018-04-07T22:00:00,19.8679,3.6363,2512811648.8942,49.21
dlinear,ETTh1.csv,OT,192,96,24,1949452073,22,2018-03-31T23:00:00,2018-04-08T22:00:00,17.5428,3.8016,2158645398.7214,55.5
dlinear,ETTh1.csv,OT,192,96,24,1949452073,23,2018-04-01T23:00:00,2018-04-09T22:00:00,20.2601,3.5557,2557968229.5566,49.74
dlinear,ETTh1.csv,OT,192,96,24,1949452073,24,2018-04-02T23:00:00,2018-04-10T22:00:00,18.5976,3.441,2434594742.5796,54.97
dlinear,ETTh1.csv,OT,192,96,24,1949452073,25,2018-04-03T23:00:00,2018-04-11T22:00:00,25.0059,3.9203,2739912274.9124,50.79
dlinear,ETTh1.csv,OT,192,96,24,1949452073,26,2018-04-04T23:00:00,2018-04-12T22:00:00,6.4191,2.1304,1359513974.0175,58.12
dlinear,ETTh1.csv,OT,192,96,24,1949452073,27,2018-04-05T23:00:00,2018-04-13T22:00:00,5.1618,1.8094,46459326.2714,55.5
dlinear,ETTh1.csv,OT,192,96,24,1949452073,28,2018-04-06T23:00:00,2018-04-14T22:00:00,6.1659,2.0943,31.1238,49.21
dlinear,ETTh1.csv,OT,192,96,24,1949452073,29,2018-04-07T23:00:00,2018-04-15T22:00:00,9.0982,2.4245,30.9814,51.31
dlinear,ETTh1.csv,OT,192,96,24,1949452073,30,2018-04-08T23:00:00,2018-04-16T22:00:00,6.9402,1.9889,24.3279,52.88
dlinear,ETTh1.csv,OT,192,96,24,1949452073,31,2018-04-09T23:00:00,2018-04-17T22:00:00,2.7978,1.2945,20.5382,58.64
