Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
TSLA.csv,Close,deepAR,48,144,48,8,865563482,141.48,12,9018.4585,76.67,23.792,51.44
TSLA.csv,Close,nbeats,48,144,48,8,865563482,20.66,16,7516.774,74.7768,23.9648,54.57
TSLA.csv,Close,tsmixer,48,144,48,8,865563482,17.85,24,3963.7196,52.1114,16.6693,47.52
TSLA.csv,Close,tft,48,144,48,8,865563482,27.73,7,10888.539,83.4125,26.1378,51.44
TSLA.csv,Close,dlinear,48,144,48,8,865563482,6.93,11,5156.0955,58.1056,18.6816,51.17
