Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,JPM.csv,Close,24,72,24,2143919149,0,2024-05-07T00:00:00,2024-06-07T00:00:00,84.3498,8.4642,4.4228,56.52
dlinear,JPM.csv,Close,24,72,24,2143919149,1,2024-06-11T00:00:00,2024-07-12T00:00:00,52.6059,6.281,3.2272,60.87
dlinear,JPM.csv,Close,24,72,24,2143919149,2,2024-07-17T00:00:00,2024-08-19T00:00:00,22.4778,4.044,2.0162,47.83
dlinear,JPM.csv,Close,24,72,24,2143919149,3,2024-08-20T00:00:00,2024-09-20T00:00:00,33.0668,4.5892,2.2386,43.48
dlinear,JPM.csv,Close,24,72,24,2143919149,4,2024-09-24T00:00:00,2024-10-25T00:00:00,72.5296,7.8355,3.7141,69.57
dlinear,JPM.csv,Close,24,72,24,2143919149,5,2024-10-28T00:00:00,2024-11-28T00:00:00,461.8468,17.9368,7.5737,56.52
dlinear,JPM.csv,Close,24,72,24,2143919149,6,2024-12-02T00:00:00,2025-01-02T00:00:00,75.9418,7.8824,3.3795,52.17
dlinear,JPM.csv,Close,24,72,24,2143919149,7,2025-01-07T00:00:00,2025-02-07T00:00:00,541.7272,20.584,7.9169,43.48
dlinear,JPM.csv,Close,24,72,24,2143919149,8,2025-02-12T00:00:00,2025-03-17T00:00:00,732.3886,20.5838,8.8419,43.48
dlinear,JPM.csv,Close,24,72,24,2143919149,9,2025-03-19T00:00:00,2025-04-21T00:00:00,82.6603,7.0666,3.1482,69.57
dlinear,JPM.csv,Close,24,72,24,2143919149,10,2025-04-23T00:00:00,2025-05-26T00:00:00,711.5259,23.3919,9.1974,47.83
dlinear,JPM.csv,Close,24,72,24,2143919149,11,2025-05-28T00:00:00,2025-06-30T00:00:00,251.8762,12.6635,4.6381,43.48
dlinear,JPM.csv,Close,24,72,24,2143919149,12,2025-07-02T00:00:00,2025-08-04T00:00:00,107.3095,9.0006,3.1202,52.17
dlinear,JPM.csv,Close,24,72,24,2143919149,13,2025-08-06T00:00:00,2025-09-08T00:00:00,54.6208,6.2963,2.1667,78.26
dlinear,JPM.csv,Close,24,72,24,2143919149,14,2025-09-10T00:00:00,2025-10-13T00:00:00,333.6347,15.9848,5.2029,43.48
dlinear,JPM.csv,Close,24,72,24,2143919149,15,2025-10-14T00:00:00,2025-11-14T00:00:00,94.0642,8.2593,2.7289,39.13
dlinear,JPM.csv,Close,24,72,24,2143919149,16,2025-11-17T00:00:00,2025-12-18T00:00:00,160.7732,11.1086,3.6123,56.52
