epoch,step,train_loss,val_loss
0,11,,1.2718406763089303
1,23,,0.6150344054849382
2,35,,0.48340245066118676
3,47,,0.6911045528290356
4,49,0.15834561175825856,
4,59,,0.88359523317992
5,71,,1.0600151996447584
6,83,,1.1256969795882417
7,95,,1.1252723551828223
8,99,0.12318080857388358,
8,107,,1.1962391344963688
9,119,,1.1739997433909344
10,131,,1.1873555497325936
11,143,,1.2777667334678
12,149,0.10144718408082783,
12,155,,1.181080684280539
