Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
SPY.csv,Close,deepAR,96,288,96,4,564613107,395.9,17,62429.1806,242.843,41.2671,50.65
SPY.csv,Close,nbeats,96,288,96,4,564613107,42.29,18,33456.3258,160.5613,27.0174,51.17
SPY.csv,Close,tsmixer,96,288,96,4,564613107,16.58,28,1104.4895,27.3241,4.7179,46.21
SPY.csv,Close,tft,96,288,96,4,564613107,172.27,16,31222.2685,168.5655,28.518,48.83
SPY.csv,Close,dlinear,96,288,96,4,564613107,6.51,7,1828.246,32.3583,5.5335,52.74
